prod_id,Review ,Rating,User_id,Sentiment,,,,,,,,
M15,designed well,4,10,Positive,,,,,,,,
M15,perfect,5,279,Positive,,,,,,,,
M15,works well,4,130,Positive,,,,,,,,
M15,accurate,4,274,Positive,,,,,,,,
M15,worth the buy,4,200,Positive,,,,,,,,
M15,wonderful,5,7,Positive,,,,,,,,
M15,must buy,4,225,Positive,,,,,,,,
M15,Satisfying,3,78,Negative,,,,,,,,
M15,easy to use,4,213,Positive,,,,,,,,
M15,safe ,3,36,Neutral,,,,,,,,
M15,good ,4,85,Positive,,,,,,,,
M15,go for it,3,15,Neutral,,,,,,,,
M15,good quality,4,66,Positive,,,,,,,,
M15,nice product ,4,69,Positive,,,,,,,,
M15,wrong readings,2,50,Negative,,,,,,,,
M15,highly recommended,5,186,Positive,,,,,,,,
M15,accuracy high,4,294,Positive,,,,,,,,
M15,plz buy ,4,212,Positive,,,,,,,,
M15,authentic,3,264,Neutral,,,,,,,,
M15,bad product ,1,49,Negative,,,,,,,,
M15,reasonable price,4,28,Positive,,,,,,,,
M15,good product ,4,138,Positive,,,,,,,,
M15,make sure to think twice,2,170,Negative,,,,,,,,
M15,durable,3,56,Neutral,,,,,,,,
M15,totally waste,1,33,Negative,,,,,,,,
M15,low battery life,2,206,Negative,,,,,,,,
M15,reliable ,3,216,Negative,,,,,,,,
M15,works fine,4,20,Positive,,,,,,,,
M15,excellent ,5,287,Positive,,,,,,,,
M15,works fine,4,155,Positive,,,,,,,,
M15,cheap quality,2,33,Negative,,,,,,,,
M15,not reliable ,1,113,Negative,,,,,,,,
M15,consistent ,3,47,Neutral,,,,,,,,
M15,easy to use,4,226,Positive,,,,,,,,
M15,good,4,280,Positive,,,,,,,,
M15,better,3,51,Neutral,,,,,,,,
M15,very convenient,4,84,Positive,,,,,,,,
M15,bad packaging,2,160,Negative,,,,,,,,
M15,best quality,5,248,Positive,,,,,,,,
M15,bad,1,16,Negative,,,,,,,,
M15,Misleading,3,197,Neutral,,,,,,,,
M15,good product,4,186,Positive,,,,,,,,
M15,visible results,4,81,Positive,,,,,,,,
M15,safe,3,203,Neutral,,,,,,,,
M15,best product ,5,120,Positive,,,,,,,,
M15,affordable ,4,73,Positive,,,,,,,,
M15,genuine product ,3,272,Neutral,,,,,,,,
M15,quick delivery ,3,26,Neutral,,,,,,,,
M15,much needed ,3,2,Neutral,,,,,,,,
M15,Good daily supplement,4,298,Positive,,,,,,,,
M15,easy to use,4,227,Positive,,,,,,,,
M15,amazing,4,16,Positive,,,,,,,,
M15,good experience,4,152,Positive,,,,,,,,
M15,budget range,3,54,Neutral,,,,,,,,
M15,best product ,5,222,Positive,,,,,,,,
M15,totally worth it ,4,53,Positive,,,,,,,,
M15,highly recommended,5,244,Positive,,,,,,,,
M15,must buy,4,205,Positive,,,,,,,,
M15,easy to read,4,279,Positive,,,,,,,,
M15,value for money ,3,69,Neutral,,,,,,,,
BMT16,accurate reading ,4,190,Positive,,,,,,,,
BMT16,easy to use,4,280,Positive,,,,,,,,
BMT16,inflatd price,2,133,Negative,,,,,,,,
BMT16,worth the money ,3,249,Neutral,,,,,,,,
BMT16,Best one,5,251,Positive,,,,,,,,
BMT16,Top of the line,4,293,Positive,,,,,,,,
BMT16,strong and comfortable good,3,42,Neutral,,,,,,,,
BMT16,good product but it should be better!,1,229,Negative,,,,,,,,
BMT16,it is damaged,1,280,Negative,,,,,,,,
BMT16,Good to have,5,131,Positive,,,,,,,,
BMT16,Material quality not good,2,11,Negative,,,,,,,,
BMT16,Size is not perfect ,1,94,Negative,,,,,,,,
BMT16,good products,3,277,Neutral,,,,,,,,
BMT16,Good product,4,101,Positive,,,,,,,,
BMT16,product is very good and very helpful product,5,270,Positive,,,,,,,,
BMT16,this is manufactured in best quality,4,172,Positive,,,,,,,,
BMT16,Very use full and helpful,4,21,Positive,,,,,,,,
BMT16,I love this product,5,96,Positive,,,,,,,,
BMT16,I like this product,3,171,Neutral,,,,,,,,
BMT16,i am very happy from this product,4,220,Positive,,,,,,,,
BMT16,Osm quality as expected,5,110,Positive,,,,,,,,
BMT16,very helpful product,3,87,Neutral,,,,,,,,
BMT16,This is good item I like it ,3,230,Neutral,,,,,,,,
BMT16,wont sync with the app,3,114,Neutral,,,,,,,,
BMT16,Less clustered,2,292,Negative,,,,,,,,
BMT16,not suecure,2,213,Negative,,,,,,,,
BMT16,bad product ,1,69,Negative,,,,,,,,
BMT16,Very simple to use,4,232,Positive,,,,,,,,
BMT16,Good product with the app,4,116,Positive,,,,,,,,
BMT16,very useful ,5,15,Positive,,,,,,,,
BMT16,good one,4,184,Positive,,,,,,,,
BMT16,quality can be better,5,114,Positive,,,,,,,,
BMT16,Top of the line,4,100,Positive,,,,,,,,
BMT16,performs well,4,275,Positive,,,,,,,,
BMT16,Pathetic accuracy,2,90,Negative,,,,,,,,
BMT16,doesn? match my expectations,1,247,Negative,,,,,,,,
BMT16,worthless,2,68,Negative,,,,,,,,
BMT16,App is horrible,2,248,Negative,,,,,,,,
BMT16,quite big in size ,3,250,Neutral,,,,,,,,
BMT16,average,3,261,Neutral,,,,,,,,
BMT16,very good,4,100,Positive,,,,,,,,
BMT16,very unsafe product ,2,75,Negative,,,,,,,,
BMT16,very bad product ,1,98,Negative,,,,,,,,
BMT16,happy with product ,4,5,Positive,,,,,,,,
BMT16,worked well,4,120,Positive,,,,,,,,
BMT16,should work on app lil more,3,186,Neutral,,,,,,,,
BMT16,does the job perfectly ,4,130,Positive,,,,,,,,
BMT16,app is not working for the product,3,20,Neutral,,,,,,,,
BMT16,received a different product,2,298,Negative,,,,,,,,
BMT16,disappointed,1,73,Negative,,,,,,,,
BMT16,Great technology,4,149,Positive,,,,,,,,
BMT16,serves purpose,4,149,Positive,,,,,,,,
BMT16,easy to use,4,44,Positive,,,,,,,,
BMT16,excellent ,5,162,Positive,,,,,,,,
BMT16,efficient for pain relief,4,247,Positive,,,,,,,,
BMT16,nice product ,5,92,Positive,,,,,,,,
BMT16,useful for old people,4,27,Positive,,,,,,,,
BMT16,must buy ,4,189,Positive,,,,,,,,
BMT16,very handy product ,4,27,Positive,,,,,,,,
BMT16,overall nice product ,5,189,Positive,,,,,,,,
BMT16,moderate,3,210,Neutral,,,,,,,,
BMT16,very convenient ,4,158,Positive,,,,,,,,
BMT16,Hassle free,3,278,Neutral,,,,,,,,
BMT16,works well,4,53,Positive,,,,,,,,
BMT16,nice product ,5,239,Positive,,,,,,,,
BMT16,very effective,4,249,Positive,,,,,,,,
BMT16,superb monitor,4,57,Positive,,,,,,,,
BMT16,effective for pain,4,295,Positive,,,,,,,,
BMT16,very helpful ,5,83,Positive,,,,,,,,
BMT16,easy,4,14,Positive,,,,,,,,
BMT16,not good ,2,64,Negative,,,,,,,,
BMT16,comfortable to use,4,265,Positive,,,,,,,,
BMT16,happy with product ,4,179,Positive,,,,,,,,
BMT16,satisfied,3,177,Neutral,,,,,,,,
BMT16,not good support ,2,49,Negative,,,,,,,,
BMT16,convenient,2,299,Negative,,,,,,,,
BMT16,Nice product,5,291,Positive,,,,,,,,
BMT16,no accuracy,2,43,Negative,,,,,,,,
BMT16,It's good product,5,290,Positive,,,,,,,,
BMT16,Poor quality and lost money,1,93,Negative,,,,,,,,
BMT16,Very good,4,235,Positive,,,,,,,,
BMT16,fairly adequate for general purposes,4,2,Positive,,,,,,,,
BMT16,Really smart product,5,19,Positive,,,,,,,,
BMT16,excellent,5,137,Positive,,,,,,,,
BMT16,Risky,1,273,Negative,,,,,,,,
BMT16,good use of the technology,4,97,Positive,,,,,,,,
BMT16,accurate and quick,4,259,Positive,,,,,,,,
BMT16,Inaccurate values,1,141,Negative,,,,,,,,
BMT16,Received a defective product,2,176,Negative,,,,,,,,
BMT16,Good ,3,230,Neutral,,,,,,,,
BMT16,Nice,5,278,Positive,,,,,,,,
BMT16,Not bad ,2,126,Negative,,,,,,,,
BMT16,Material quality not good,3,156,Neutral,,,,,,,,
BMT16,Very nice product,4,262,Positive,,,,,,,,
BMT16,Quality n material is of best quality,5,159,Positive,,,,,,,,
BMT16,Quality product received,4,108,Positive,,,,,,,,
BMT16,amazing product ,5,248,Positive,,,,,,,,
BMT16,never go for this,2,173,Negative,,,,,,,,
BMT16,great product ,5,154,Positive,,,,,,,,
BMT16,don? buy ,1,177,Negative,,,,,,,,
BMT16,too tiny ,2,82,Negative,,,,,,,,
BMT16,good ,4,143,Positive,,,,,,,,
BMT16,must buy ,5,68,Positive,,,,,,,,
BMT16,fast ,3,115,Neutral,,,,,,,,
BMT16,easy indication,3,189,Neutral,,,,,,,,
BMT16,easy to use,4,197,Positive,,,,,,,,
BMT16,long lasting,4,14,Positive,,,,,,,,
BMT16,high accuracy,5,194,Positive,,,,,,,,
BMT16,accurate ,4,237,Positive,,,,,,,,
BMT16,better than other brands,5,177,Positive,,,,,,,,
BMT16,water resistant,4,1,Positive,,,,,,,,
BMT16,easy to operate,5,13,Positive,,,,,,,,
BMT16,wonderful experience,5,28,Positive,,,,,,,,
BMT16,flexible tip ,3,192,Neutral,,,,,,,,
BMT16,makes a beep sound after reading,3,82,Neutral,,,,,,,,
BMT16,great battery life,4,175,Positive,,,,,,,,
BMT16,recommended to all,5,104,Positive,,,,,,,,
BMT16,fast reading ,4,205,Positive,,,,,,,,
BMT16,recharable battery ,3,289,Neutral,,,,,,,,
BMT16,user friendly ,4,79,Positive,,,,,,,,
BMT16,excellent blood pressure monitor,5,297,Positive,,,,,,,,
BMT16,superb accuracy,5,97,Positive,,,,,,,,
BMT16,reliable,4,258,Positive,,,,,,,,
BMT16,must buy ,5,113,Positive,,,,,,,,
BMT16,easy to use,4,236,Positive,,,,,,,,
BMT16,super happy ,5,227,Positive,,,,,,,,
BMT16,amazing ,5,47,Positive,,,,,,,,
BMT16,happy with the purchase,5,136,Positive,,,,,,,,
BMT16,super,5,51,Positive,,,,,,,,
BMT16,accurate ,4,117,Positive,,,,,,,,
BMT16,never go for this,1,103,Negative,,,,,,,,
BMT16,worst ,2,234,Negative,,,,,,,,
BMT16,quality product ,5,191,Positive,,,,,,,,
BMT16,not accurate ,2,282,Negative,,,,,,,,
BMT16,verry happy ,4,196,Positive,,,,,,,,
BMT16,no replacement ,2,169,Negative,,,,,,,,
BMT16,very good product ,4,212,Positive,,,,,,,,
BMT16,oveall good ,4,158,Positive,,,,,,,,
BMT16,not consistent,2,100,Negative,,,,,,,,
BMT16,horrible,1,237,Negative,,,,,,,,
BMT16,totally worst ,1,252,Negative,,,,,,,,
BMT16,waste of money ,2,286,Negative,,,,,,,,
BMT16,not user friendly ,2,53,Negative,,,,,,,,
BMT16,best ,5,257,Positive,,,,,,,,
BMT16,terrible,2,288,Negative,,,,,,,,
BMT16,would recommend,3,219,Neutral,,,,,,,,
BMT16,regret this purchase,2,124,Negative,,,,,,,,
BMT16,tough and complex,4,248,Positive,,,,,,,,
BMT16,difficult to use,2,127,Negative,,,,,,,,
BMT16,worst ,1,25,Negative,,,,,,,,
BMT16,very slow ,3,147,Neutral,,,,,,,,
BMT16,hard to understand,3,128,Neutral,,,,,,,,
BMT16,quick drain of battery ,3,149,Neutral,,,,,,,,
BMT16,doesn? turn on or off,2,179,Negative,,,,,,,,
BMT16,good ,4,170,Positive,,,,,,,,
BMT16,very good product ,5,30,Positive,,,,,,,,
BMT16,bad performance,1,149,Negative,,,,,,,,
BMT16,highly recommended,5,203,Positive,,,,,,,,
BMT16,worst ,2,25,Negative,,,,,,,,
BMT16,bad ,1,176,Negative,,,,,,,,
BMT16,quiet complex,3,13,Neutral,,,,,,,,
BMT16,must buy ,4,46,Positive,,,,,,,,
BMT16,very satisfied,4,54,Positive,,,,,,,,
BMT16,buy at you own risk,2,30,Negative,,,,,,,,
BMT16,total waste,2,249,Negative,,,,,,,,
BMT16,happy with it,4,290,Positive,,,,,,,,
BMT16,turnng off issue,2,64,Negative,,,,,,,,
BMT16,go for it,2,278,Negative,,,,,,,,
BMT16,tough to use,2,90,Negative,,,,,,,,
BMT16,much needed,3,105,Neutral,,,,,,,,
BMT16,don? buy ,2,143,Negative,,,,,,,,
BMT16,inaccurate ,1,55,Negative,,,,,,,,
BMT16,easy to use,3,42,Neutral,,,,,,,,
BMT16,bad user experience ,2,178,Negative,,,,,,,,
BMT16,best ,5,272,Positive,,,,,,,,
BMT16,battery life low,2,185,Negative,,,,,,,,
BMT16,good ,4,37,Positive,,,,,,,,
BMT16,low quality,2,282,Negative,,,,,,,,
BMT16,complicated to use,2,160,Negative,,,,,,,,
BMT16,great product ,5,178,Positive,,,,,,,,
BMT16,bad design ,2,126,Negative,,,,,,,,
BMT16,go for it ,4,57,Positive,,,,,,,,
BMT16,bad ,2,47,Negative,,,,,,,,
BMT16,good value for money ,4,104,Positive,,,,,,,,
BMT16,battery consuming,3,149,Neutral,,,,,,,,
BMT16,seems good,2,139,Negative,,,,,,,,
BMT16,easy to use,3,29,Neutral,,,,,,,,
BMT16,none of the features are working,3,278,Neutral,,,,,,,,
BMT16,accurate reading,4,289,Positive,,,,,,,,
BMT16,not working properly ,2,283,Negative,,,,,,,,
BMT16,cumbersome ,3,195,Neutral,,,,,,,,
BMT16,doesn? work,1,80,Negative,,,,,,,,
BMT16,doesn? turn off,2,2,Negative,,,,,,,,
BMT16,accurate ,4,47,Positive,,,,,,,,
BMT16,designed well,3,72,Neutral,,,,,,,,
BMT16,defective product ,2,231,Negative,,,,,,,,
BMT16,totally worth it ,5,1,Positive,,,,,,,,
BMT16,stopped working,3,199,Neutral,,,,,,,,
BMT16,battery drains ,2,152,Negative,,,,,,,,
BMT16,total waste,1,1,Negative,,,,,,,,
BMT16,totally useless,1,93,Negative,,,,,,,,
BMT16,don? buy ,2,90,Negative,,,,,,,,
BMT16,bad ,2,88,Negative,,,,,,,,
BMT16,malfunctioning,2,292,Negative,,,,,,,,
BMT16,horrible ,1,258,Negative,,,,,,,,
BMT16,expensive usnit,3,283,Neutral,,,,,,,,
BMT16,bad battery life,2,48,Negative,,,,,,,,
BMT16,disapointd,1,168,Negative,,,,,,,,
BMT16,bad results ,2,200,Negative,,,,,,,,
BMT16,good ,4,267,Positive,,,,,,,,
BMT16,inaccuarte,3,87,Neutral,,,,,,,,
BMT16,good product ,4,48,Positive,,,,,,,,
BMT16,not happy ,2,8,Negative,,,,,,,,
BMT16,don? buy ,2,203,Negative,,,,,,,,
BMT16,not satisfied,2,168,Negative,,,,,,,,
BMT16,not working correctly ,1,123,Negative,,,,,,,,
BMT16,inaccurate,2,293,Negative,,,,,,,,
BMT16,invalid results,2,40,Negative,,,,,,,,
BMT16,must buy ,5,90,Positive,,,,,,,,
BMT16,loss of money ,2,110,Negative,,,,,,,,
BMT16,worth it ,5,77,Positive,,,,,,,,
BMT16,great product ,5,270,Positive,,,,,,,,
BMT16,total disaster,2,70,Negative,,,,,,,,
BMT16,no replacement ,2,15,Negative,,,,,,,,
BMT16,don? buy ,2,292,Negative,,,,,,,,
BMT16,must buy ,4,82,Positive,,,,,,,,
BMT16,quality product,4,172,Positive,,,,,,,,
BMT16,not working,2,134,Negative,,,,,,,,
BMT16,display is too small,2,242,Negative,,,,,,,,
BMT16,excellent blood pressure monitor,5,220,Positive,,,,,,,,
BMT16,displays inaccurate results,2,166,Negative,,,,,,,,
BMT16,not working properly ,2,179,Negative,,,,,,,,
BMT16,available easily ,3,184,Neutral,,,,,,,,
BMT16,great instant result,5,20,Positive,,,,,,,,
BMT16,its as good as nothing,2,96,Negative,,,,,,,,
BMT16,worth the money ,3,69,Neutral,,,,,,,,
BMT16,not happy ,1,18,Negative,,,,,,,,
BMT16,drains battery ,2,215,Negative,,,,,,,,
BMT16,battery is expensive,2,203,Negative,,,,,,,,
BMT16,must buy ,5,116,Positive,,,,,,,,
BMT16,not satisfied,2,256,Negative,,,,,,,,
BMT16,never turns off,2,263,Negative,,,,,,,,
BMT16,waste of money ,1,75,Negative,,,,,,,,
BMT16,shows fault in the app,2,48,Negative,,,,,,,,
BMT16,inaccurate measurement,2,222,Negative,,,,,,,,
BMT16,good ,4,134,Positive,,,,,,,,
BMT16,hard to use,2,108,Negative,,,,,,,,
BMT16,low battery ,1,42,Negative,,,,,,,,
BMT16,not working,2,8,Negative,,,,,,,,
BMT16,low quality,2,119,Negative,,,,,,,,
BMT16,unservicable,1,106,Negative,,,,,,,,
BMT16,hard to use ,2,199,Negative,,,,,,,,
BMT16,very low quality,2,220,Negative,,,,,,,,
BMT16,best product ,5,226,Positive,,,,,,,,
BMT16,shows only low and high,2,290,Negative,,,,,,,,
BMT16,poor quality,2,171,Negative,,,,,,,,
BMT16,not reliable,2,59,Negative,,,,,,,,
BMT16,good ,4,15,Positive,,,,,,,,
BMT16,not easy to use,3,212,Neutral,,,,,,,,
BMT16,faulty device,3,100,Neutral,,,,,,,,
BMT16,accurate,4,13,Positive,,,,,,,,
BMT16,pathetic design,2,68,Negative,,,,,,,,
BMT16,not working,2,178,Negative,,,,,,,,
BMT16,battery not goood,2,157,Negative,,,,,,,,
BMT16,bad working condition,2,76,Negative,,,,,,,,
BMT16,cheap trash,1,179,Negative,,,,,,,,
BMT16,do not buy,2,21,Negative,,,,,,,,
BMT16,inaccurate readings,2,10,Negative,,,,,,,,
BMT16,good ,4,157,Positive,,,,,,,,
BMT16,user friendly,4,51,Positive,,,,,,,,
BMT16,don? buy,2,273,Negative,,,,,,,,
BMT16,worst product ,1,23,Negative,,,,,,,,
BMT16,product not working,2,165,Negative,,,,,,,,
BMT16,good product ,4,87,Positive,,,,,,,,
BMT16,amazing ,5,221,Positive,,,,,,,,
BMT16,very accurate reading,4,34,Positive,,,,,,,,
BMT16,great,5,186,Positive,,,,,,,,
BMT16,too slow for measurement,3,77,Neutral,,,,,,,,
BMT16,must buy ,4,107,Positive,,,,,,,,
BMT16,avoid this product ,2,150,Negative,,,,,,,,
BMT16,worst don? buy ,1,174,Negative,,,,,,,,
BMT16,high cost ,2,279,Negative,,,,,,,,
BMT16,best product ,5,268,Positive,,,,,,,,
BMT16,designed well,4,173,Negative,,,,,,,,
BMT16,battery drains quickly ,2,62,Negative,,,,,,,,
BMT16,afforadable,4,247,Positive,,,,,,,,
BMT16,good quality,4,145,Positive,,,,,,,,
BMT16,very handy ,4,176,Positive,,,,,,,,
BMT16,not accurate,3,64,Neutral,,,,,,,,
BMT16,value for money ,4,126,Positive,,,,,,,,
BMT16,not user friendly ,2,15,Negative,,,,,,,,
BMT16,manual doesn? help,2,178,Negative,,,,,,,,
BMT16,low quality,2,150,Negative,,,,,,,,
BMT16,worth the money ,5,227,Positive,,,,,,,,
BMT16,stopped working,1,199,Negative,,,,,,,,
BMT16,awesome,5,199,Positive,,,,,,,,
BMT16,do not buy,2,39,Negative,,,,,,,,
BMT16,happy ,4,288,Positive,,,,,,,,
BMT16,satisfied,3,154,Neutral,,,,,,,,
BMT16,battery is poor ,2,157,Negative,,,,,,,,
APM17,not comfortable to sleep on,1,8,Negative,,,,,,,,
APM17,seems faulty,2,232,Negative,,,,,,,,
APM17,totally unusable,2,160,Negative,,,,,,,,
APM17,loved it,4,2,Positive,,,,,,,,
APM17,had bad experience,1,217,Negative,,,,,,,,
APM17,worst product ,2,160,Negative,,,,,,,,
APM17,built quality is good ,4,105,Positive,,,,,,,,
APM17,low reliability,2,213,Negative,,,,,,,,
APM17,worst product,1,144,Negative,,,,,,,,
APM17,nice product,4,129,Positive,,,,,,,,
APM17,must buy,4,10,Positive,,,,,,,,
APM17,go for it,3,133,Neutral,,,,,,,,
APM17,worth the money ,4,205,Positive,,,,,,,,
APM17,don? buy,2,219,Negative,,,,,,,,
APM17,light in weight,3,186,Neutral,,,,,,,,
APM17,good buy,4,52,Positive,,,,,,,,
APM17,not able to rest ,2,176,Negative,,,,,,,,
APM17,unhappy ,1,173,Negative,,,,,,,,
APM17,not satisfied,2,152,Negative,,,,,,,,
APM17,happy ,4,160,Positive,,,,,,,,
APM17,good,4,233,Positive,,,,,,,,
APM17,Its narrow,3,245,Neutral,,,,,,,,
APM17,5 star product ,5,211,Positive,,,,,,,,
APM17,cost is more,3,1,Neutral,,,,,,,,
APM17,well designed,3,185,Neutral,,,,,,,,
APM17,structure is good,4,239,Positive,,,,,,,,
APM17,Substandard product,3,105,Neutral,,,,,,,,
APM17,not resting properly ,2,31,Negative,,,,,,,,
APM17,looks good,4,68,Positive,,,,,,,,
APM17,serves purpose,3,149,Neutral,,,,,,,,
APM17,very light and good,2,196,Negative,,,,,,,,
APM17,useful,3,78,Neutral,,,,,,,,
APM17,very effective,3,74,Neutral,,,,,,,,
APM17,Very bad service,2,149,Negative,,,,,,,,
APM17,beneficial,4,207,Positive,,,,,,,,
APM17,comfortable to hold,4,67,Positive,,,,,,,,
APM17,good quality ,4,177,Positive,,,,,,,,
APM17,worth the buys,3,214,Neutral,,,,,,,,
APM17,go for it,4,116,Positive,,,,,,,,
APM17,satisfied,3,3,Neutral,,,,,,,,
APM17,happy ,4,95,Positive,,,,,,,,
APM17,amazing product ,4,33,Positive,,,,,,,,
APM17,easy to use,4,198,Positive,,,,,,,,
APM17,comfortable,3,155,Neutral,,,,,,,,
APM17,regulated movement,4,159,Positive,,,,,,,,
APM17,strudiness,3,97,Neutral,,,,,,,,
APM17,amazing ,5,160,Positive,,,,,,,,
APM17,light weight ,3,245,Neutral,,,,,,,,
APM17,easy to fold,4,72,Positive,,,,,,,,
APM17,must buy,4,215,Positive,,,,,,,,
APM17,excellent product ,5,118,Positive,,,,,,,,
APM17,good ,4,105,Positive,,,,,,,,
APM17,not recommended,2,66,Negative,,,,,,,,
APM17,best quality,5,88,Positive,,,,,,,,
APM17,bad,1,241,Negative,,,,,,,,
APM17,bad for bed ridden,3,222,Neutral,,,,,,,,
APM17,useful,4,210,Positive,,,,,,,,
APM17,good,4,97,Positive,,,,,,,,
APM17,easy to assemble,3,81,Neutral,,,,,,,,
APM17,best product ,5,201,Positive,,,,,,,,
APM17,affordable ,4,177,Positive,,,,,,,,
APM17,genuine product ,3,123,Neutral,,,,,,,,
APM17,quick delivery ,3,169,Neutral,,,,,,,,
APM17,much needed ,3,103,Neutral,,,,,,,,
APM17,in good condition,4,159,Positive,,,,,,,,
APM17,easy to use,4,68,Positive,,,,,,,,
APM17,amazing,4,25,Positive,,,,,,,,
APM17,good experience,4,145,Positive,,,,,,,,
APM17,budget range,3,52,Neutral,,,,,,,,
APM17,best product ,5,192,Positive,,,,,,,,
APM17,totally worth it ,4,184,Positive,,,,,,,,
APM17,highly recommended,5,219,Positive,,,,,,,,
APM17,must buy,4,97,Positive,,,,,,,,
APM17,easy to read,4,50,Positive,,,,,,,,
APM17,value for money ,3,242,Neutral,,,,,,,,
APM17,comfortable,4,167,Positive,,,,,,,,
APM17,easy to use,4,113,Positive,,,,,,,,
APM17,inflatd price,2,236,Negative,,,,,,,,
APM17,worth the money ,3,72,Neutral,,,,,,,,
APM17,mattress condition not proper,3,112,Neutral,,,,,,,,
APM17,poor quality,2,59,Negative,,,,,,,,
APM17,not comfortable,1,49,Negative,,,,,,,,
APM17,suitable and working well,4,28,Positive,,,,,,,,
APM17,exchange the product,3,154,Neutral,,,,,,,,
APM17,not clinically recommended,4,58,Positive,,,,,,,,
APM17,worth the money ,5,28,Positive,,,,,,,,
APM17,functions well,4,176,Positive,,,,,,,,
APM17,heavy model ,2,171,Negative,,,,,,,,
APM17,misleading description,2,41,Negative,,,,,,,,
APM17,life saveer item for elders,5,13,Positive,,,,,,,,
APM17,must buy product,4,136,Positive,,,,,,,,
APM17,Value for money ,4,115,Positive,,,,,,,,
APM17,noticable results,5,114,Positive,,,,,,,,
APM17,defective product,1,2,Negative,,,,,,,,
APM17,flexible and trust worthy,4,155,Positive,,,,,,,,
APM17,excellent mattress,3,170,Neutral,,,,,,,,
APM17,very effective,4,150,Positive,,,,,,,,
APM17,miracle worker,5,42,Positive,,,,,,,,
APM17,Not satisfied with the product,2,77,Negative,,,,,,,,
APM17,Very beautiful ,4,190,Positive,,,,,,,,
APM17,Light weight and economical,4,150,Positive,,,,,,,,
APM17,waste of money,1,67,Negative,,,,,,,,
APM17,Loved it. Everyone must use it.,5,232,Positive,,,,,,,,
APM17,"Instantly relaxed mind, muscles and body",4,15,Positive,,,,,,,,
APM17,The cost is reasonable as compared to sturdy and durable item on look wise,3,208,Neutral,,,,,,,,
APM17,No side effects and I am fully satisfied with the quality and uses of this item,4,46,Positive,,,,,,,,
APM17,don? use,1,21,Negative,,,,,,,,
APM17,affordable,3,29,Neutral,,,,,,,,
APM17,working fine,5,197,Positive,,,,,,,,
APM17,works fine,4,233,Positive,,,,,,,,
APM17,product is okay,5,246,Positive,,,,,,,,
APM17,works perfectly,4,175,Positive,,,,,,,,
APM17,worst item that can cause pain than relief,1,163,Negative,,,,,,,,
APM17,reasonable pricing ,3,169,Neutral,,,,,,,,
APM17,hard to handle,2,182,Negative,,,,,,,,
APM17,loved this product ,4,188,Positive,,,,,,,,
APM17,works wonderfully ,5,137,Positive,,,,,,,,
APM17,fantastic with minor defects,4,96,Positive,,,,,,,,
APM17,can be used for stress relief as well,4,158,Positive,,,,,,,,
APM17,Good quality,4,76,Positive,,,,,,,,
APM17,not working,2,108,Negative,,,,,,,,
APM17,very good ,4,228,Positive,,,,,,,,
APM17,durable and effective,5,49,Positive,,,,,,,,
APM17,bulky item,2,33,Negative,,,,,,,,
APM17,recommend this to all,4,169,Positive,,,,,,,,
APM17,works great as intended ,3,123,Neutral,,,,,,,,
APM17,extremely useful,4,192,Positive,,,,,,,,
APM17,significant benefits,4,124,Positive,,,,,,,,
APM17,less likely to carry around,3,84,Neutral,,,,,,,,
APM17,should have been better,3,187,Neutral,,,,,,,,
APM17,Must have product,3,196,Neutral,,,,,,,,
APM17,not consumer friendly,2,238,Negative,,,,,,,,
APM17,not happy with the product,1,6,Negative,,,,,,,,
APM17,poor life of product ,1,133,Negative,,,,,,,,
APM17,causes pain,2,44,Negative,,,,,,,,
APM17,worked well initially ,2,204,Negative,,,,,,,,
APM17,better ,3,110,Neutral,,,,,,,,
APM17,no movement ,3,167,Neutral,,,,,,,,
APM17,faint,2,85,Negative,,,,,,,,
APM17,may cause harm to tissue,2,106,Negative,,,,,,,,
APM17,better ,1,77,Negative,,,,,,,,
APM17,nice and portable,4,134,Positive,,,,,,,,
APM17,really loved this product ,5,5,Positive,,,,,,,,
APM17,received defective product,1,46,Negative,,,,,,,,
APM17,overall satisfied with the product,4,215,Positive,,,,,,,,
APM17,very easy to use,5,181,Positive,,,,,,,,
APM17,excellent quality ,5,210,Positive,,,,,,,,
APM17,durablability is less,3,10,Neutral,,,,,,,,
APM17,used for increasing the pain,2,54,Negative,,,,,,,,
APM17,good product ,4,147,Positive,,,,,,,,
APM17,satisfied,4,206,Positive,,,,,,,,
APM17,product works fine,5,67,Positive,,,,,,,,
APM17,could have been bit more strong ,3,21,Neutral,,,,,,,,
APM17,value for money,5,211,Positive,,,,,,,,
APM17,not recommended,2,39,Negative,,,,,,,,
APM17,this product doesn? serve the purpose,3,229,Neutral,,,,,,,,
APM17,satisfied,3,48,Neutral,,,,,,,,
APM17,not easy to use,2,60,Negative,,,,,,,,
APM17,worst product,1,64,Negative,,,,,,,,
APM17,not satisfied,1,56,Negative,,,,,,,,
APM17,waste of money,1,195,Negative,,,,,,,,
APM17,unable to return product ,2,211,Negative,,,,,,,,
APM17,easy to change heads,4,222,Positive,,,,,,,,
APM17,product is durable ,3,210,Neutral,,,,,,,,
APM17,The weight is just perfect and good design,5,160,Positive,,,,,,,,
APM17,"overall, feels nice, quality looks good",4,159,Positive,,,,,,,,
APM17,could have been a bit more strong,4,92,Positive,,,,,,,,
APM17,One should buy as it's travel friendly and gives relief from pain too,5,174,Positive,,,,,,,,
