prod_id,text,Rating,User_id,prodSentiment,timestamp
BMT16,seems good,2,139,Negative,850466616
BMT16,easy to use,3,29,Neutral,850466616
BMT16,none of the features are working,3,278,Neutral,850466616
BMT16,accurate reading,4,289,Positive,850467366
BMT16,not working properly ,2,283,Negative,850467366
BMT16,cumbersome ,3,195,Neutral,850467365
BMT16,doesn? work,1,80,Negative,850467368
BMT16,doesn? turn off,2,2,Negative,850467365
BMT16,accurate ,4,47,Positive,852207559
BMT16,designed well,3,72,Neutral,852208599
BMT16,defective product ,2,231,Negative,850466616
BMT16,totally worth it ,5,1,Positive,850466642
BMT16,stopped working,3,199,Neutral,850466616
BMT16,battery drains ,2,152,Negative,850466616
BMT16,total waste,1,1,Negative,850466660
BMT16,totally useless,1,93,Negative,850466810
BMT16,don? buy ,2,90,Negative,850466679
BMT16,bad ,2,88,Negative,850467118
BMT16,malfunctioning,2,292,Negative,850467425
BMT16,horrible ,1,258,Negative,850467468
BMT16,expensive usnit,3,283,Neutral,850466810
BMT16,bad battery life,2,48,Negative,850467063
BMT16,disapointd,1,168,Negative,850467444
BMT16,bad results ,2,200,Negative,850467408
BMT16,good ,4,267,Positive,850467408
BMT16,inaccuarte,3,87,Neutral,850467408
BMT16,good product ,4,48,Positive,850467408
BMT16,not happy ,2,8,Negative,850467408
BMT16,don? buy ,2,203,Negative,850467425
BMT16,not satisfied,2,168,Negative,850467468
BMT16,not working correctly ,1,123,Negative,850467408
BMT16,inaccurate,2,293,Negative,850467468
BMT16,invalid results,2,40,Negative,850467444
BMT16,must buy ,5,90,Positive,850467468
BMT16,loss of money ,2,110,Negative,850467425
BMT16,worth it ,5,77,Positive,850467485
BMT16,great product ,5,270,Positive,850467485
BMT16,total disaster,2,70,Negative,850467078
BMT16,no replacement ,2,15,Negative,850466719
BMT16,don? buy ,2,292,Negative,850466810
BMT16,must buy ,4,82,Positive,850466810
BMT16,quality product,4,172,Positive,850466810
BMT16,not working,2,134,Negative,852207084
BMT16,display is too small,2,242,Negative,852207053
BMT16,excellent blood pressure monitor,5,220,Positive,850467468
BMT16,displays inaccurate results,2,166,Negative,856736119
BMT16,not working properly ,2,179,Negative,856736172
BMT16,available easily ,3,184,Neutral,856736172
BMT16,great instant result,5,20,Positive,856736173
BMT16,its as good as nothing,2,96,Negative,856737002
BMT16,worth the money ,3,69,Neutral,856737205
BMT16,not happy ,1,18,Negative,856736119
BMT16,drains battery ,2,215,Negative,856736347
BMT16,battery is expensive,2,203,Negative,856736119
BMT16,must buy ,5,116,Positive,856736172
BMT16,not satisfied,2,256,Negative,856737205
BMT16,never turns off,2,263,Negative,856737002
BMT16,waste of money ,1,75,Negative,856736227
BMT16,shows fault in the app,2,48,Negative,856736227
BMT16,inaccurate measurement,2,222,Negative,856736119
BMT16,good ,4,134,Positive,856736316
BMT16,hard to use,2,108,Negative,856736477
BMT16,low battery ,1,42,Negative,856736119
BMT16,not working,2,8,Negative,856736290
BMT16,low quality,2,119,Negative,856736262
BMT16,unservicable,1,106,Negative,856736119
BMT16,hard to use ,2,199,Negative,856737123
BMT16,very low quality,2,220,Negative,856737270
BMT16,best product ,5,226,Positive,856737166
BMT16,shows only low and high,2,290,Negative,856737388
BMT16,poor quality,2,171,Negative,856737081
BMT16,not reliable,2,59,Negative,856737338
BMT16,good ,4,15,Positive,856737082
BMT16,not easy to use,3,212,Neutral,856736227
BMT16,faulty device,3,100,Neutral,856737045
BMT16,accurate,4,13,Positive,856737123
BMT16,pathetic design,2,68,Negative,856737338
BMT16,not working,2,178,Negative,856737001
BMT16,battery not goood,2,157,Negative,856737002
BMT16,bad working condition,2,76,Negative,856737003
BMT16,cheap trash,1,179,Negative,856737165
BMT16,do not buy,2,21,Negative,856737205
BMT16,inaccurate readings,2,10,Negative,856737123
BMT16,good ,4,157,Positive,856737044
BMT16,user friendly,4,51,Positive,856737270
BMT16,don? buy,2,273,Negative,856737165
BMT16,worst product ,1,23,Negative,856737270
BMT16,product not working,2,165,Negative,856736227
BMT16,good product ,4,87,Positive,856737082
BMT16,amazing ,5,221,Positive,856737270
BMT16,very accurate reading,4,34,Positive,856737165
BMT16,great,5,186,Positive,856737045
BMT16,too slow for measurement,3,77,Neutral,856737205
BMT16,must buy ,4,107,Positive,856737044
BMT16,avoid this product ,2,150,Negative,856737123
BMT16,worst don? buy ,1,174,Negative,856737123
BMT16,high cost ,2,279,Negative,856737338
BMT16,best product ,5,268,Positive,856737044
BMT16,designed well,4,173,Negative,856737081
BMT16,battery drains quickly ,2,62,Negative,856736172
BMT16,afforadable,4,247,Positive,856736505
BMT16,good quality,4,145,Positive,856736262
BMT16,very handy ,4,176,Positive,856736119
BMT16,not accurate,3,64,Neutral,856736227
BMT16,value for money ,4,126,Positive,856736262
BMT16,not user friendly ,2,15,Negative,856736374
BMT16,manual doesn? help,2,178,Negative,856736227
BMT16,low quality,2,150,Negative,856736290
BMT16,worth the money ,5,227,Positive,856736172
BMT16,stopped working,1,199,Negative,856736119
BMT16,awesome,5,199,Positive,856736316
BMT16,do not buy,2,39,Negative,856736119
BMT16,happy ,4,288,Positive,856736227
BMT16,satisfied,3,154,Neutral,856736173
BMT16,battery is poor ,2,157,Negative,856736227
APM17,not comfortable to sleep on,1,8,Negative,856736405
APM17,seems faulty,2,232,Negative,856736290
APM17,totally unusable,2,160,Negative,856736405
APM17,loved it,4,2,Positive,856736316
APM17,had bad experience,1,217,Negative,856736405
APM17,worst product ,2,160,Negative,856737165
APM17,built quality is good ,4,105,Positive,856736563
APM17,low reliability,2,213,Negative,856737338
APM17,worst product,1,144,Negative,856736405
APM17,nice product,4,129,Positive,856736173
APM17,must buy,4,10,Positive,856737044
APM17,go for it,3,133,Neutral,856737165
APM17,worth the money ,4,205,Positive,856737338
APM17,don? buy,2,219,Negative,856737270
APM17,light in weight,3,186,Neutral,856737123
APM17,good buy,4,52,Positive,856737082
APM17,not able to rest ,2,176,Negative,856736427
APM17,unhappy ,1,173,Negative,856737165
APM17,not satisfied,2,152,Negative,856737123
APM17,happy ,4,160,Positive,856737270
APM17,good,4,233,Positive,856737338
APM17,Its narrow,3,245,Neutral,856736262
APM17,5 star product ,5,211,Positive,856736374
APM17,cost is more,3,1,Neutral,856736427
APM17,well designed,3,185,Neutral,856736374
APM17,structure is good,4,239,Positive,856736519
APM17,Substandard product,3,105,Neutral,856736477
APM17,not resting properly ,2,31,Negative,856736652
APM17,looks good,4,68,Positive,856736579
APM17,serves purpose,3,149,Neutral,856736639
APM17,very light and good,2,196,Negative,856736822
APM17,useful,3,78,Neutral,856736725
APM17,very effective,3,74,Neutral,939647444
APM17,Very bad service,2,149,Negative,939654896
APM17,beneficial,4,207,Positive,939654896
APM17,comfortable to hold,4,67,Positive,939654828
APM17,good quality ,4,177,Positive,939715904
APM17,worth the buys,3,214,Neutral,939646902
APM17,go for it,4,116,Positive,939654815
APM17,satisfied,3,3,Neutral,939647370
APM17,happy ,4,95,Positive,939646940
APM17,amazing product ,4,33,Positive,939715317
APM17,easy to use,4,198,Positive,939654896
APM17,comfortable,3,155,Neutral,939716739
APM17,regulated movement,4,159,Positive,939646733
APM17,strudiness,3,97,Neutral,939646784
APM17,amazing ,5,160,Positive,939716218
APM17,light weight ,3,245,Neutral,939648134
APM17,easy to fold,4,72,Positive,939647816
APM17,must buy,4,215,Positive,939715904
APM17,excellent product ,5,118,Positive,939716218
APM17,good ,4,105,Positive,939647873
APM17,not recommended,2,66,Negative,939648134
APM17,best quality,5,88,Positive,939715955
APM17,bad,1,241,Negative,939648134
APM17,bad for bed ridden,3,222,Neutral,939716778
APM17,useful,4,210,Positive,939715904
APM17,good,4,97,Positive,939646733
APM17,easy to assemble,3,81,Neutral,939716778
APM17,best product ,5,201,Positive,939716559
APM17,affordable ,4,177,Positive,939717613
APM17,genuine product ,3,123,Neutral,939648134
APM17,quick delivery ,3,169,Neutral,939716327
APM17,much needed ,3,103,Neutral,939715286
APM17,in good condition,4,159,Positive,939716559
APM17,easy to use,4,68,Positive,939716778
APM17,amazing,4,25,Positive,939716829
APM17,good experience,4,145,Positive,939715369
APM17,budget range,3,52,Neutral,939719385
APM17,best product ,5,192,Positive,939716327
APM17,totally worth it ,4,184,Positive,939654815
APM17,highly recommended,5,219,Positive,939716559
APM17,must buy,4,97,Positive,939647444
APM17,easy to read,4,50,Positive,939716559
APM17,value for money ,3,242,Neutral,939715485
APM17,comfortable,4,167,Positive,939716519
APM17,easy to use,4,113,Positive,939646784
APM17,inflatd price,2,236,Negative,939715904
APM17,worth the money ,3,72,Neutral,939716738
APM17,mattress condition not proper,3,112,Neutral,939646733
APM17,poor quality,2,59,Negative,939646939
APM17,not comfortable,1,49,Negative,939646733
APM17,suitable and working well,4,28,Positive,939647015
APM17,exchange the product,3,154,Neutral,939716661
APM17,not clinically recommended,4,58,Positive,939716661
APM17,worth the money ,5,28,Positive,939647873
APM17,functions well,4,176,Positive,939715485
APM17,heavy model ,2,171,Negative,939715414
APM17,misleading description,2,41,Negative,939646939
APM17,life saveer item for elders,5,13,Positive,939647370
APM17,must buy product,4,136,Positive,939647370
APM17,Value for money ,4,115,Positive,939647444
APM17,noticable results,5,114,Positive,939715859
APM17,defective product,1,2,Negative,939715369
APM17,flexible and trust worthy,4,155,Positive,939647370
APM17,excellent mattress,3,170,Neutral,939715233
APM17,very effective,4,150,Positive,939716819
APM17,miracle worker,5,42,Positive,939716327
APM17,Not satisfied with the product,2,77,Negative,939715591
APM17,Very beautiful ,4,190,Positive,940422746
APM17,Light weight and economical,4,150,Positive,940422746
APM17,waste of money,1,67,Negative,939646939
APM17,Loved it. Everyone must use it.,5,232,Positive,939716819
APM17,"Instantly relaxed mind, muscles and body",4,15,Positive,939715955
APM17,The cost is reasonable as compared to sturdy and durable item on look wise,3,208,Neutral,939716519
APM17,No side effects and I am fully satisfied with the quality and uses of this item,4,46,Positive,939646733
APM17,don? use,1,21,Negative,939716778
APM17,affordable,3,29,Neutral,939715369
APM17,working fine,5,197,Positive,939647016
APM17,works fine,4,233,Positive,939647873
APM17,product is okay,5,246,Positive,939647873
APM17,works perfectly,4,175,Positive,939646865
APM17,worst item that can cause pain than relief,1,163,Negative,939716472
APM17,reasonable pricing ,3,169,Neutral,939646820
APM17,hard to handle,2,182,Negative,939715825
APM17,loved this product ,4,188,Positive,939716738
APM17,works wonderfully ,5,137,Positive,939648134
APM17,fantastic with minor defects,4,96,Positive,939646820
APM17,can be used for stress relief as well,4,158,Positive,939715749
APM17,Good quality,4,76,Positive,939654896
APM17,not working,2,108,Negative,939716472
APM17,very good ,4,228,Positive,939648134
APM17,durable and effective,5,49,Positive,939715749
APM17,bulky item,2,33,Negative,939716855
APM17,recommend this to all,4,169,Positive,939719185
APM17,works great as intended ,3,123,Neutral,939646982
APM17,extremely useful,4,192,Positive,939716676
APM17,significant benefits,4,124,Positive,939715414
APM17,less likely to carry around,3,84,Neutral,939718916
APM17,should have been better,3,187,Neutral,939646982
APM17,Must have product,3,196,Neutral,939719185
APM17,not consumer friendly,2,238,Negative,939646982
APM17,not happy with the product,1,6,Negative,939716819
APM17,poor life of product ,1,133,Negative,939715591
APM17,causes pain,2,44,Negative,939654815
APM17,worked well initially ,2,204,Negative,939647444
APM17,better ,3,110,Neutral,939654896
APM17,no movement ,3,167,Neutral,939715317
APM17,faint,2,85,Negative,939654815
APM17,may cause harm to tissue,2,106,Negative,939715620
APM17,better ,1,77,Negative,939715448
APM17,nice and portable,4,134,Positive,939715414
APM17,really loved this product ,5,5,Positive,939715324
APM17,received defective product,1,46,Negative,939646939
APM17,overall satisfied with the product,4,215,Positive,939715485
APM17,very easy to use,5,181,Positive,939646820
APM17,excellent quality ,5,210,Positive,939719185
APM17,durablability is less,3,10,Neutral,939647873
APM17,used for increasing the pain,2,54,Negative,939715380
APM17,good product ,4,147,Positive,939715955
APM17,satisfied,4,206,Positive,939715591
APM17,product works fine,5,67,Positive,939717614
APM17,could have been bit more strong ,3,21,Neutral,939715369
APM17,value for money,5,211,Positive,939716559
APM17,not recommended,2,39,Negative,939716519
APM17,this product doesn? serve the purpose,3,229,Neutral,939647016
APM17,satisfied,3,48,Neutral,939646902
APM17,not easy to use,2,60,Negative,939646865
APM17,worst product,1,64,Negative,940422746
APM17,not satisfied,1,56,Negative,940422746
APM17,waste of money,1,195,Negative,939646865
APM17,unable to return product ,2,211,Negative,939716739
APM17,easy to change heads,4,222,Positive,939715369
APM17,product is durable ,3,210,Neutral,939715620
APM17,The weight is just perfect and good design,5,160,Positive,939715749
APM17,"overall, feels nice, quality looks good",4,159,Positive,939646982
APM17,could have been a bit more strong,4,92,Positive,939718916
APM17,One should buy as it's travel friendly and gives relief from pain too,5,174,Positive,939716738
APM17,Okay,3,173,Neutral,939646784
APM17,got used to this product and it's performance is very good.,4,186,Positive,939647370
APM17,Poor experience,2,189,Negative,939646982
APM17,No need to use high pressure to work it,3,24,Neutral,939718916
APM17,Happy with the product,5,229,Positive,939654747
APM17," gives temporary relief,",3,227,Neutral,939646982
APM17,I really felt improvement in headache.,4,208,Positive,939647444
APM17,works great as intended ,4,81,Positive,939654747
APM17,most helpful,5,245,Positive,939719385
APM17,great ,4,112,Positive,939654747
APM17,a little heavy product ,3,78,Neutral,939646784
APM17,product built of good quality,4,88,Positive,939718916
APM17,Good quality,4,93,Positive,939654747
APM17,don? buy ,1,116,Negative,939646784
APM17,good relief temmporarily ,2,121,Negative,939646902
APM17,highly recommended,5,89,Positive,939718916
APM17,great experience works like magic,4,184,Positive,939646557
APM17,self usage is difficult,2,196,Negative,939646424
APM17,user friendly,4,142,Positive,939716738
APM17,performance is great,5,229,Positive,939646680
APM17,not happy with it ,2,105,Negative,1162048773
APM17,"don? buy it, causes harm to bones",1,113,Negative,1162048002
APM17,worth its price,4,73,Positive,1162049056
APM17,wonderful product,5,78,Positive,1162048012
APM17,very satisfied with product ,4,74,Positive,1162050915
APM17,durable product ,4,245,Positive,1162050357
APM17,happy and satisfied,5,69,Positive,1162049069
APM17,bad product,1,104,Negative,1162048916
APM17,value for money,4,84,Positive,1162048796
APM17,strong mattress,4,224,Positive,1163954746
APM17,solid quality ,3,152,Neutral,1162050135
APM17,worth the money ,5,103,Positive,1166463521
APM17,should be connected all the time to the pump,3,64,Neutral,1162050209
APM17,not adjustable,2,70,Negative,1162048875
APM17,overall good,4,15,Positive,1162048827
APM17,amazing quality,5,117,Positive,1162048961
APM17,very nice,5,134,Positive,1162048275
APM17,good product,4,216,Positive,1162048752
APM17,good one,4,104,Positive,1162048144
APM17,fixes firmly,4,205,Positive,1162047985
APM17,prevents slipping of hand,3,11,Neutral,1162048095
APM17,good appearance,4,240,Positive,1162233253
APM17,loved it,4,101,Positive,1168811769
APM17,nice,4,194,Positive,1168811334
APM17,comfortable,5,206,Positive,1162048690
APM17,not affordable,1,188,Negative,1162050143
APM17,best product,5,12,Positive,1162050129
APM17,helpful,4,218,Positive,1162048836
APM17,costs too high,2,81,Negative,1162050482
APM17,good and strrong,4,91,Positive,1162048979
APM17,no value for money ,2,24,Negative,1162049153
APM17,product is good,4,97,Positive,1163954620
APM17,good ,4,87,Positive,1166464035
APM17,ok quality,3,147,Neutral,1168811503
APM17,not sturdy,3,128,Neutral,1162050185
APM17,best product,5,28,Positive,1166464079
APM17,high quality,5,140,Positive,1162048501
APM17,looks elegant ,4,240,Positive,1162048832
APM17,very good qualty,4,9,Positive,1162050036
APM17,good grip,4,235,Positive,1162047944
APM17,very good,4,238,Positive,1162049140
APM17,good and strudy,4,92,Positive,1162050228
APM17,fantastic grip,4,212,Positive,1162049184
APM17,good grip,4,56,Positive,1162048053
APM17,excellent look,5,181,Positive,1162048723
APM17,could have been better quality,3,36,Neutral,1162048162
APM17,quality peoduct ,4,184,Positive,1162048495
APM17,solid quality ,4,86,Positive,1162050120
APM17,overall good,4,215,Positive,1162050179
APM17,good grab,4,156,Positive,1162048991
APM17,lighter weight n good,4,206,Positive,1168811375
APM17,value for money,5,150,Positive,1162049097
APM17,easy to fit,4,204,Positive,1162050046
APM17,highly recommended,5,214,Positive,1162049117
APM17,handle fits very well,4,109,Positive,1163954882
APM17,great value,5,42,Positive,1162048858
APM17,sturdiness,4,136,Positive,1162048024
APM17,decent grip,3,98,Neutral,1162050159
APM17,good product,4,178,Positive,1162048159
APM17,costly ,2,228,Negative,1162049047
APM17,looks sleek but bulky ,3,129,Neutral,1168811107
APM17,plastic material instead of steel,3,243,Neutral,1162048745
BCW18,poor quality ,1,142,Negative,1162050501
BCW18,worth buying,4,125,Positive,1166463791
BCW18,looks poorly handmade,2,50,Negative,1162047962
BCW18,well made,4,216,Positive,1166464142
BCW18,good finish,4,249,Positive,1166463958
BCW18,quality good,3,241,Neutral,1162049178
BCW18,recommended,4,127,Positive,1166463676
BCW18,good product,4,170,Positive,1163954715
BCW18,value for money,5,215,Positive,1162048034
BCW18,smooth finish,3,202,Neutral,1162048208
BCW18,reasonable price,4,135,Positive,1162049159
BCW18,satisfied,3,207,Neutral,1162048087
BCW18,not providing back support,2,80,Negative,1163954582
BCW18,grade as illustrated,3,120,Neutral,1163954952
BCW18,easy to install,4,180,Positive,1162048948
BCW18,reassurring quality,4,21,Positive,1162050052
BCW18,quality product,4,250,Positive,1163954565
BCW18,quality is good,4,138,Positive,1163954693
BCW18,strong ,3,33,Neutral,1166463862
BCW18,good alignment,4,172,Positive,1166463947
BCW18,good,4,77,Positive,1163954786
BCW18,superb quality,5,150,Positive,1166464153
BCW18,must buy,4,3,Positive,1166463868
BCW18,over priced ,2,148,Negative,1162050637
BCW18,not satisfied,1,74,Negative,830939577
BCW18,size is too small,2,109,Negative,830939505
BCW18,not good enough,2,16,Negative,830939546
BCW18,high quality,5,100,Positive,830939598
BCW18,needs better finishing,2,85,Negative,830939912
BCW18,good product,4,209,Positive,830939748
BCW18,convenience,3,126,Neutral,830939391
BCW18,quality is good,4,126,Positive,830939521
BCW18,highly recommended,5,141,Positive,830939893
BCW18,solves the purpose,5,192,Positive,830939488
BCW18,soild quality good finish,4,224,Positive,830939733
BCW18,handle fits very well,5,38,Positive,830939695
BCW18,gives good grip,4,227,Positive,830939834
BCW18,very useful product,3,65,Neutral,830940246
BCW18,high quality,5,115,Positive,830939733
BCW18,go for it,4,186,Positive,830939546
BCW18,sturdy and reliable,4,72,Positive,830939505
BCW18,decent product,3,130,Neutral,830939438
BCW18,wonderful,5,96,Positive,830939488
BCW18,satisfied,3,199,Neutral,830939941
BCW18,good but not finished,2,155,Negative,830940157
BCW18,nice product,4,221,Positive,830939391
BCW18,serves its purpose,4,79,Positive,830939438
BCW18,very sturdy ,4,132,Positive,1100803583
BCW18,very useful,5,49,Positive,1100803362
BCW18,just ok,3,83,Neutral,1100804003
BCW18,good,4,241,Positive,1100803734
BCW18,does the job,4,228,Positive,1100803739
BCW18,Quality is good,4,74,Positive,1100803437
BCW18,Good product,4,140,Positive,1100803350
BCW18,Worth every penny,4,97,Positive,1100803999
BCW18,Working good,5,50,Positive,1100803557
BCW18,Awesome,4,58,Positive,1100803714
BCW18,no doubt the great one,3,236,Neutral,1100803711
BCW18,Extremely Disappointed,2,18,Negative,1100803718
BCW18,Worst product,1,248,Negative,1100803399
BCW18,Impressive,5,23,Positive,1100803388
BCW18,works just fine,2,125,Negative,1100803585
BCW18,it's perfect and the build quality is excellent ,4,195,Positive,1100803365
BCW18,total waste of money as I could not even use it for once. ,2,208,Negative,1100803384
BCW18,doesn? meet requirements,2,228,Negative,1100803705
BCW18,product so week,3,11,Neutral,1100803373
BCW18,Its a good and reliable product,4,244,Positive,1100803352
BCW18,ease to use and clean,3,31,Neutral,1100803549
BCW18,Good quality,4,131,Positive,1100803435
BCW18,very durable.,5,66,Positive,1100803431
BCW18, it is water resistant,4,76,Positive,1100803422
BCW18,amazing wedge pillow,5,109,Positive,1100803341
BCW18,Best one,3,77,Neutral,1100803701
BCW18,amazing product,5,109,Positive,1100803546
BCW18,good one,4,99,Positive,1100803579
BCW18,water resistant,4,8,Positive,1100803720
BCW18,value for money ,5,137,Positive,1100803337
BCW18,good quality,4,94,Positive,1100803686
BCW18,must buy ,5,89,Positive,1100803540
BCW18,best product ,5,136,Positive,1100803893
BCW18,plz buy ,4,231,Positive,1100803424
BCW18,nice product ,4,228,Positive,1100803669
BCW18,very good product ,4,224,Positive,1100803664
BCW18,relaible,3,96,Neutral,1100803401
BCW18,pretty good,3,97,Neutral,1100803667
BCW18,safe,3,208,Neutral,1100803683
BCW18,best quality,5,171,Positive,1100803678
BCW18,satisfied,3,65,Neutral,1100803882
BCW18,good results,4,132,Positive,1100803853
BCW18,good ,4,22,Positive,1100803868
BCW18,works well,4,63,Positive,1100803989
BCW18,great product ,5,78,Positive,1100803617
BCW18,highly recommended,5,69,Positive,1100803627
BCW18,wonderful,5,147,Positive,1100803862
BCW18,works fine,4,149,Positive,1100803648
BCW18,high quality,5,158,Positive,1100803848
BCW18,worst product ,1,106,Negative,1100803381
BCW18,affordable,3,206,Neutral,1100803619
BCW18,excellent product,5,230,Positive,1100803624
BCW18,bad ,1,70,Negative,1100803825
BCW18,too high cost ,2,127,Negative,1100803560
BCW18,saves back posture,3,188,Neutral,1100803813
BCW18,worst experience,2,191,Negative,1100803810
BCW18,good performance,4,165,Positive,1100803807
BCW18,good quality,4,113,Positive,1100803567
BCW18,best product ,5,102,Positive,1100803576
BCW18,longer product life,3,30,Negative,1100803749
BCW18,does its job well,4,232,Positive,845239388
BCW18,recommended to all ,5,117,Positive,845239426
BCW18,pretty satisfying,4,114,Positive,845239426
BCW18,accurate ,4,65,Positive,845239442
BCW18,must buy ,5,156,Positive,845239483
BCW18,wonderful,5,57,Positive,845239388
BCW18,not accurate,2,212,Negative,845239442
BCW18,works well,3,236,Neutral,845239483
BCW18,easy to handle ,4,131,Positive,845239483
BCW18,great ,5,66,Positive,845239426
BCW18,not reliable,3,179,Neutral,845239442
BCW18,good ,4,82,Positive,845239483
BCW18,happy with it,4,244,Positive,845239388
BCW18,perfect product,5,173,Positive,845239442
BCW18,average packing,3,77,Neutral,845239388
BCW18,quality good ,4,103,Positive,845239387
BCW18,worst experience ,2,10,Negative,845239426
BCW18,average ,3,62,Neutral,845926982
BCW18,designed well,3,225,Neutral,845239506
BCW18,easy to use,3,150,Neutral,845927014
BCW18,reliable,2,172,Negative,845239522
BCW18,great product ,5,235,Positive,841341447
BCW18,tough to use,2,249,Negative,841341494
BCW18,good product ,4,108,Positive,841341362
BCW18,good ,4,193,Positive,841341384
BCW18,best ,5,219,Positive,841341570
BCW18,worst product ,2,201,Negative,841341362
BCW18,complicated instructions,3,162,Neutral,841341570
BCW18,really liked it ,4,110,Positive,841341618
BCW18,excellent bed wedge,5,59,Positive,841341295
BCW18,satisfied,3,102,Neutral,841341161
BCW18,love it,4,180,Positive,841341494
BCW18,amazing product ,5,20,Positive,841341195
BCW18,never go for this,2,66,Negative,841341249
BCW18,great product ,5,125,Positive,841341715
BCW18,don? buy ,1,170,Negative,841341549
BCW18,too tiny ,2,124,Negative,841341598
BCW18,good ,4,102,Positive,841341750
BCW18,must buy ,5,86,Positive,841341271
BCW18,fast ,3,244,Neutral,841341785
BCW18,easy indication,3,113,Neutral,841341650
BCW18,easy to use,4,132,Positive,841341598
BCW18,long lasting,4,175,Positive,841341515
BCW18,high quality,5,237,Positive,841341680
BCW18,good,4,151,Positive,841341715
BCW18,better than other brands,5,175,Positive,841341494
BCW18,water resistant,4,197,Positive,841341271
BCW18,easy to use,5,153,Positive,841341405
BCW18,wonderful experience,5,219,Positive,841341680
BCW18,flexible ,3,120,Neutral,841341447
BCW18,makes lil incomfortable,3,240,Neutral,841341248
BCW18,great ,4,120,Positive,841341163
BCW18,recommended to all,5,31,Positive,841341323
BCW18,good experience,4,58,Positive,841341362
BCW18,average,3,62,Neutral,841341249
BCW18,user friendly ,4,217,Positive,841341249
BCW18,excellent,5,241,Positive,841341468
BCW18,superb ,5,56,Positive,841341271
BCW18,reliable,4,159,Positive,841341731
BCW18,must buy ,5,33,Positive,841341428
BCW18,easy to use,4,49,Positive,841341650
BCW18,super happy ,5,181,Positive,841341271
BCW18,amazing ,5,186,Positive,841341428
BCW18,happy with the purchase,5,232,Positive,841341323
BCW18,super,5,244,Positive,841341341
BCW18,accurate ,4,45,Positive,841341598
BCW18,never go for this,1,71,Negative,841341763
BCW18,worst ,2,237,Negative,841341341
BCW18,quality product ,5,164,Positive,841341163
BCW18,not good,2,161,Negative,841341323
BCW18,verry happy ,4,113,Positive,841341428
BCW18,no replacement ,2,191,Negative,841341249
BCW18,very good product ,4,99,Positive,841341405
BCW18,oveall good ,4,53,Positive,841341428
BCW18,not consistent,2,69,Negative,841341295
BCW18,horrible,1,65,Negative,841341220
BCW18,totally worst ,1,201,Negative,841341698
BCW18,waste of money ,2,27,Negative,841341715
BCW18,not user friendly ,2,241,Negative,841341296
BCW18,best ,5,7,Positive,841341650
BCW18,terrible,2,49,Negative,841341680
BCW18,would recommend,3,20,Neutral,841341362
BCW18,regret this purchase,2,8,Negative,841341532
BCW18,tough and complex,4,12,Positive,841341467
BCW18,difficult to use,2,14,Negative,841341405
BCW18,worst ,1,229,Negative,841341405
BCW18,very stiff,3,4,Neutral,841341549
BCW18,hard to understand,3,6,Neutral,841341732
BCW18,damaged quickly  ,3,128,Neutral,841341570
BCW18,couldve been better,2,160,Negative,841341570
BCW18,good ,4,30,Positive,841341384
BCW18,very good product ,5,75,Positive,841341195
BCW18,bad performance,1,212,Negative,841341161
BCW18,highly recommended,5,148,Positive,841341160
BCW18,worst ,2,211,Negative,841341220
BCW18,bad ,1,106,Negative,841341220
BCW18,quiet complex,3,50,Neutral,841341384
BCW18,must buy ,4,152,Positive,841341618
BCW18,very satisfied,4,140,Positive,841341598
BCW18,buy at you own risk,2,189,Negative,974787510
BCW18,total waste,2,169,Negative,974789632
BCW18,happy with it,4,44,Positive,974788030
BCW18,back issue,2,213,Negative,974787510
BCW18,go for it,2,39,Negative,974789540
BCW18,tough to use,2,26,Negative,974788976
BCW18,much needed,3,23,Neutral,974789432
BCW18,don? buy ,2,33,Negative,974788841
BCW18,not worth it ,1,239,Negative,974788030
BCW18,easy to use,3,223,Neutral,974789632
BCW18,bad user experience ,2,225,Negative,974788030
BCW18,best ,5,169,Positive,974788841
BCW18,quality low,2,235,Negative,974788629
BCW18,good ,4,162,Positive,974788126
BCW18,low quality,2,75,Negative,974789035
BCW18,complicated to use,2,182,Negative,974788030
BCW18,great product ,5,193,Positive,974789111
BCW18,bad design ,2,149,Negative,974787139
BCW18,go for it ,4,141,Positive,974787586
BCW18,bad ,2,44,Negative,974789035
BCW18,good value for money ,4,228,Positive,974788976
BCW18,limited back support,3,209,Neutral,974787064
BCW18,seems good,2,182,Negative,974789035
BCW18,easy to use,3,183,Neutral,974789035
BCW18,none of the features are working,3,84,Neutral,974788126
BCW18,provides comfort,4,241,Positive,974789854
BCW18,not working properly ,2,83,Negative,974788071
BCW18,cumbersome ,3,147,Neutral,974787586
BCW18,doesn? work,1,128,Negative,974789432
BCW18,not comfortable,2,171,Negative,974788244
BCW18,accurate ,4,30,Positive,974789111
BCW18,designed well,3,184,Neutral,974788384
BCW18,defective product ,2,153,Negative,974789111
BCW18,totally worth it ,5,245,Positive,974787586
BCW18,damaged quickly  ,3,185,Neutral,974787586
BCW18,edge is pricky,2,74,Negative,974789540
BCW18,total waste,1,101,Negative,974787510
BCW18,totally useless,1,97,Negative,974789432
BCW18,don? buy ,2,17,Negative,974788126
BCW18,bad ,2,128,Negative,974789111
BCW18,malfunctioning,2,247,Negative,974788071
BCW18,horrible ,1,162,Negative,974787836
BCW18,expensive usnit,3,203,Neutral,974787510
BCW18,bad product,2,105,Negative,974788339
PO19,disapointd,1,15,Negative,974788629
